Datetime,Mid,Size,dt
2021-11-27 17:13:00,128.457,19.43765693,0.0
2021-11-27 17:13:00,128.427,38.86678257,0.0
2021-11-27 17:13:00,128.375,33.26034774,44.0
2021-11-27 17:13:44,128.39,19.44926426,0.0
2021-11-27 17:13:44,128.374,38.88588109,0.0
2021-11-27 17:13:44,128.314,9.14420965,25.0
2021-11-27 17:14:09,128.315,19.46008135,0.0
2021-11-27 17:14:09,128.309,38.90554229,0.0
2021-11-27 17:14:09,128.224,17.42518843,20.0
2021-11-27 17:14:29,128.383,19.44935234,0.0
2021-11-27 17:14:29,128.376,38.87785553,0.0
2021-11-27 17:14:29,128.364,26.07138274,116.00000000000001
2021-11-27 17:16:25,128.453,19.4394705,0.0
2021-11-27 17:16:25,128.387,38.878941,0.0
2021-11-27 17:16:25,128.313,26.25732447,6.0
2021-11-27 17:16:31,128.453,19.4394705,0.0
2021-11-27 17:16:31,128.387,38.878941,0.0
2021-11-27 17:16:31,128.342,36.48684964,98.0
2021-11-27 17:18:09,128.453,19.4394705,0.0
2021-11-27 17:18:09,128.452,38.86181348,0.0
2021-11-27 17:18:09,128.398,37.72563106,63.00000000000001
2021-11-27 17:19:12,128.435,19.44329381,0.0
2021-11-27 17:19:12,128.399,38.87852462,0.0
2021-11-27 17:19:12,128.359,48.91147068,6.0
2021-11-27 17:19:18,128.464,19.43770461,0.0
2021-11-27 17:19:18,128.399,38.87852462,0.0
2021-11-27 17:19:18,128.359,28.61367568,27.0
2021-11-27 17:19:45,128.655,5.1,13.0
2021-11-27 17:19:58,128.433,19.44194175,0.0
2021-11-27 17:19:58,128.402,5.47343083,0.0
2021-11-27 17:19:58,128.401,46.78926607,30.000000000000004
2021-11-27 17:20:28,128.441,19.44224839,0.0
2021-11-27 17:20:28,128.398,38.87809778,0.0
2021-11-27 17:20:28,128.292,27.09959102,85.0
2021-11-27 17:21:53,128.607,19.42050761,0.0
2021-11-27 17:21:53,128.542,38.84101522,0.0
2021-11-27 17:21:53,128.476,103.19327561,85.0
2021-11-27 17:23:18,128.547,19.42562035,0.0
2021-11-27 17:23:18,128.545,38.83348859,0.0
2021-11-27 17:23:18,128.42,38.12525715,6.0
2021-11-27 17:23:24,128.547,19.42562035,0.0
2021-11-27 17:23:24,128.545,38.83348859,0.0
2021-11-27 17:23:24,128.42,7.84007677,81.0
2021-11-27 17:24:45,128.59,19.41549783,0.0
2021-11-27 17:24:45,128.545,38.83348859,0.0
2021-11-27 17:24:45,128.492,17.4654082,110.0
2021-11-27 17:26:35,128.766,11.16602038,0.0
2021-11-27 17:26:35,128.7,19.40355007,0.0
2021-11-27 17:26:35,128.668,38.79524104,0.0
2021-11-27 17:26:35,128.595,27.21693261,18.0
2021-11-27 17:26:53,128.759,2.33394667,0.0
2021-11-27 17:26:53,128.759,2.33394667,0.0
2021-11-27 17:26:53,128.7,19.40355007,0.0
2021-11-27 17:26:53,128.668,38.79524104,0.0
2021-11-27 17:26:53,128.595,13.3737454,19.0
2021-11-27 17:27:12,128.7,19.40355007,0.0
2021-11-27 17:27:12,128.668,38.79524104,0.0
2021-11-27 17:27:12,128.576,18.34836037,97.0
2021-11-27 17:28:49,128.699,19.40350834,0.0
2021-11-27 17:28:49,128.668,38.79524104,0.0
2021-11-27 17:28:49,128.59,10.97756692,69.0
2021-11-27 17:29:58,128.697,19.40324256,0.0
2021-11-27 17:29:58,128.612,38.81034978,0.0
2021-11-27 17:29:58,128.531,45.19981863,15.000000000000002
2021-11-27 17:30:13,128.665,19.4070553,0.0
2021-11-27 17:30:13,128.612,38.81034978,0.0
2021-11-27 17:30:13,128.566,20.88624395,36.0
2021-11-27 17:30:49,128.665,19.4070553,0.0
2021-11-27 17:30:49,128.662,38.79827356,0.0
2021-11-27 17:30:49,128.559,23.39978621,50.0
2021-11-27 17:31:39,128.635,19.41283884,0.0
2021-11-27 17:31:39,128.606,38.81436196,0.0
2021-11-27 17:31:39,128.591,15.67642669,72.0
2021-11-27 17:32:51,128.432,19.44143007,0.0
2021-11-27 17:32:51,128.355,38.88521029,0.0
2021-11-27 17:32:51,128.293,37.95077702,6.0
2021-11-27 17:32:57,128.432,19.44143007,0.0
2021-11-27 17:32:57,128.355,38.88521029,0.0
2021-11-27 17:32:57,128.293,15.47630929,46.0
2021-11-27 17:33:43,128.371,19.45237699,0.0
2021-11-27 17:33:43,128.354,38.89165326,0.0
2021-11-27 17:33:43,128.316,22.24061198,36.0
2021-11-27 17:34:19,128.371,19.45237699,0.0
2021-11-27 17:34:19,128.349,38.89180912,0.0
2021-11-27 17:34:19,128.317,42.88698371,72.0
2021-11-27 17:35:31,128.618,0.76594,74.0
2021-11-27 17:36:45,128.39,19.45033989,0.0
2021-11-27 17:36:45,128.373,38.88532744,0.0
2021-11-27 17:36:45,128.283,8.30091601,74.0
2021-11-27 17:37:59,128.208,19.47322714,0.0
2021-11-27 17:37:59,128.132,38.94915255,0.0
2021-11-27 17:37:59,128.108,29.40161476,6.0
2021-11-27 17:38:05,128.208,19.47322714,0.0
2021-11-27 17:38:05,128.132,38.94915255,0.0
2021-11-27 17:38:05,128.108,25.6259936,9.0
2021-11-27 17:38:14,128.208,19.47322714,0.0
2021-11-27 17:38:14,128.132,38.94915255,0.0
2021-11-27 17:38:14,128.072,18.26829643,38.0
2021-11-27 17:38:52,128.208,19.47322714,0.0
2021-11-27 17:38:52,128.203,26.90845013,1567.0
2021-11-27 18:04:59,128.047,89.161,117.00000000000001
2021-11-27 18:06:56,128.196,0.24689,564.0
2021-11-27 18:16:20,127.589,180.2470592,0.0
2021-11-27 18:16:20,127.634,19.60009986,0.0
2021-11-27 18:16:20,127.662,52.36,0.0
2021-11-27 18:16:20,127.671,39.210991,265.0
2021-11-27 18:20:45,127.499,117.46449478,1.0
2021-11-27 18:20:46,127.499,117.4701317,53.0
2021-11-27 18:21:39,127.499,56.48352358,402.0
2021-11-27 18:28:21,127.763,3.67767443,0.0
2021-11-27 18:28:21,127.763,29.62232557,5535.0
2021-11-27 20:00:36,128.142,2.0,1086.0
2021-11-27 20:18:42,128.421,0.13632,1197.0
2021-11-27 20:38:39,126.595,3.0,1306.0
2021-11-27 21:00:25,125.663,6.9254206,0.0
2021-11-27 21:00:25,125.599,1.1520494,121.00000000000001
2021-11-27 21:02:26,126.219,33.3,211.0
2021-11-27 21:05:57,125.87,1.56522,1361.0
2021-11-27 21:28:38,126.224,2.5972,2243.0
2021-11-27 22:06:01,127.872,0.20009,329.0
2021-11-27 22:11:30,127.597,2.88753,1540.0
2021-11-27 22:37:10,127.789,2.0,2290.0
2021-11-27 23:15:20,127.9,0.15662,40.0
2021-11-27 23:16:00,127.948,2.31005,863.0
2021-11-27 23:30:23,127.432,2.0,1461.0
2021-11-27 23:54:44,127.271,19.65325804,0.0
2021-11-27 23:54:44,127.3,0.72414196,39.0
2021-11-27 23:55:23,127.258,7.8048,190.0
2021-11-27 23:58:33,127.559,33.3,4447.0
2021-11-28 01:12:40,126.567,0.00778,457.00000000000006
2021-11-28 01:20:17,126.114,118.76848014,4417.0
2021-11-28 02:33:54,124.664,0.54269,148.0
2021-11-28 02:36:22,124.339,101.607,269.0
2021-11-28 02:40:51,123.898,0.76594,321.0
2021-11-28 02:46:12,124.229,120.56335993,92.0
2021-11-28 02:47:44,124.517,33.3,607.0
2021-11-28 02:57:51,125.467,3.44240692,1474.0
2021-11-28 03:22:25,125.361,1.09346,1769.0
2021-11-28 03:51:54,125.33,119.57653688,517.0
2021-11-28 04:00:31,125.147,32.28092,1096.0
2021-11-28 04:18:47,124.989,0.38624,540.0
2021-11-28 04:27:47,125.559,33.3,4162.0
2021-11-28 05:37:09,126.625,19.75416884,0.0
2021-11-28 05:37:09,126.656,42.48043116,4236.0
2021-11-28 06:47:45,126.861,3.0,4042.0000000000005
2021-11-28 07:55:07,129.061,19.35161505,39.0
2021-11-28 07:55:46,129.103,19.34303411,0.0
2021-11-28 07:55:46,129.033,38.68009289,488.00000000000006
2021-11-28 08:03:54,128.673,1.76698,150.0
2021-11-28 08:06:24,128.918,19.38135491,0.0
2021-11-28 08:06:24,128.916,11.89590487,0.0
2021-11-28 08:06:24,128.902,38.74570216,1.0
2021-11-28 08:06:25,128.918,19.3813549,127.00000000000001
2021-11-28 08:08:32,129.155,2.481,260.0
2021-11-28 08:12:52,129.443,19.2896163,0.0
2021-11-28 08:12:52,129.441,11.59968464,63.00000000000001
2021-11-28 08:13:55,129.984,19.25066401,0.0
2021-11-28 08:13:55,129.988,198.71443003,0.0
2021-11-28 08:13:55,130.01,9.48187014,0.0
2021-11-28 08:13:55,130.03,33.3,0.0
2021-11-28 08:13:55,130.058,36.46,0.0
2021-11-28 08:13:55,130.085,38.49392351,0.0
2021-11-28 08:13:55,130.119,11.27474646,17.0
2021-11-28 08:14:12,130.682,114.74066771,1.0
2021-11-28 08:14:13,130.682,114.69313254,0.0
2021-11-28 08:14:13,130.682,114.67128029,42.0
2021-11-28 08:14:55,131.041,19.05758288,0.0
2021-11-28 08:14:55,131.017,10.82997167,282.0
2021-11-28 08:19:37,130.258,19.20839218,0.0
2021-11-28 08:19:37,130.328,185.17959527,1.0
2021-11-28 08:19:38,130.329,38.41678436,0.0
2021-11-28 08:19:38,130.353,10.18390575,0.0
2021-11-28 08:19:38,130.418,3.102,0.0
2021-11-28 08:19:38,130.438,57.63516994,0.0
2021-11-28 08:19:38,130.476,3.11,0.0
2021-11-28 08:19:38,130.534,9.64916092,0.0
2021-11-28 08:19:38,130.535,13.51499158,296.0
2021-11-28 08:24:34,130.139,2.928,94.0
2021-11-28 08:26:08,129.916,5.12,950.0000000000001
2021-11-28 08:41:58,129.484,1.31264,1122.0
2021-11-28 09:00:40,129.643,0.01122,40.0
2021-11-28 09:01:20,129.594,16.7261011,174.0
2021-11-28 09:04:14,130.16,0.01129,56.0
2021-11-28 09:05:10,129.812,0.47868,254.00000000000003
2021-11-28 09:09:24,129.868,0.07243,74.0
2021-11-28 09:10:38,130.234,2.0,1411.0
2021-11-28 09:34:09,129.118,10.0,415.0
2021-11-28 09:41:04,128.438,116.9540509,2603.0
2021-11-28 10:24:27,129.201,2.0395,1124.0
2021-11-28 10:43:11,130.153,7.5753,922.0000000000001
2021-11-28 10:58:33,129.771,115.78116928,0.0
2021-11-28 10:58:33,129.623,105.037,1007.0000000000001
2021-11-28 11:15:20,129.115,10.33489605,0.0
2021-11-28 11:15:20,129.2,111.647,1875.0000000000002
2021-11-28 11:46:35,129.225,3.57592,723.0
2021-11-28 11:58:38,129.355,2.0,833.0
2021-11-28 12:12:31,129.272,2.0,419.0
2021-11-28 12:19:30,129.41,49.0,189.0
2021-11-28 12:22:39,129.294,186.71240595,0.0
2021-11-28 12:22:39,129.27,9.89158564,0.0
2021-11-28 12:22:39,129.259,19.32745801,0.0
2021-11-28 12:22:39,129.226,38.64373123,0.0
2021-11-28 12:22:39,129.195,85.42481917,916.0000000000001
2021-11-28 12:37:55,128.927,2.0,1117.0
2021-11-28 12:56:32,128.82,11.16842366,0.0
2021-11-28 12:56:32,128.708,116.73983806,4326.0
2021-11-28 14:08:38,128.07,0.75283,87.0
2021-11-28 14:10:05,127.85,6.0,1152.0
2021-11-28 14:29:17,127.857,3.26,762.0
2021-11-28 14:41:59,127.922,7.31377715,180.0
2021-11-28 14:44:59,127.584,19.6050015,1363.0
2021-11-28 15:07:42,128.46,1.91982,502.00000000000006
2021-11-28 15:16:04,128.427,2.0,433.0
2021-11-28 15:23:17,128.169,19.5160481,0.0
2021-11-28 15:23:17,128.233,4.4839519,262.0
2021-11-28 15:27:39,127.899,0.91138,2241.0
2021-11-28 16:05:00,128.212,19.51001222,0.0
2021-11-28 16:05:00,128.212,2.054,1107.0
2021-11-28 16:23:27,127.387,7.29476134,142.0
2021-11-28 16:25:49,127.512,6.1812,665.0
2021-11-28 16:36:54,127.267,3.0,619.0
2021-11-28 16:47:13,126.608,4.04813964,390.0
2021-11-28 16:53:43,127.032,5.0,1064.0
2021-11-28 17:11:27,127.655,0.4399,3823.0000000000005
2021-11-28 18:15:10,126.064,6.25388,1.0
2021-11-28 18:15:11,125.895,2.0,414.0
2021-11-28 18:22:05,125.039,0.18564,23.0
2021-11-28 18:22:28,125.273,19.96885519,1243.0
2021-11-28 18:43:11,124.387,32.8,53.0
2021-11-28 18:44:04,125.379,13.2574798,2.0
2021-11-28 18:44:06,125.139,10.26303536,648.0
2021-11-28 18:54:54,126.404,0.44918,331.0
2021-11-28 19:00:25,126.827,2.0,811.0
2021-11-28 19:13:56,127.508,34.15,0.0
2021-11-28 19:13:56,127.429,20.54531514,0.0
2021-11-28 19:13:56,127.429,73.10168486,0.0
2021-11-28 19:13:56,127.358,11.9778294,0.0
2021-11-28 19:13:56,127.358,9.01075656,0.0
2021-11-28 19:13:56,127.358,118.01045407,77.0
2021-11-28 19:15:13,127.348,19.64507153,515.0
2021-11-28 19:23:48,126.946,19.70513071,892.0
2021-11-28 19:38:40,128.154,9.98802198,563.0
2021-11-28 19:48:03,127.91,0.27,294.0
2021-11-28 19:52:57,127.801,7.85,1089.0
2021-11-28 20:11:06,127.573,0.0274,284.0
2021-11-28 20:15:50,127.601,0.79545,784.0
2021-11-28 20:28:54,127.579,117.3593785,0.0
2021-11-28 20:28:54,127.579,15.3186215,205.0
2021-11-28 20:32:19,127.735,0.13632,232.00000000000003
2021-11-28 20:36:11,127.796,0.07243,189.0
2021-11-28 20:39:20,128.318,19.49268347,0.0
2021-11-28 20:39:20,128.335,93.583,0.0
2021-11-28 20:39:20,128.345,10.83011138,0.0
2021-11-28 20:39:20,128.318,19.49268347,0.0
2021-11-28 20:39:20,128.353,19.50244995,390.0
2021-11-28 20:45:50,128.125,116.91786718,10.0
2021-11-28 20:46:00,128.125,9.85848128,218.0
2021-11-28 20:49:38,128.139,3.12161013,932.0000000000001
2021-11-28 21:05:10,128.551,5.0,1510.0
2021-11-28 21:30:20,129.553,11.74071302,0.0
2021-11-28 21:30:20,129.563,183.9692304,0.0
2021-11-28 21:30:20,129.587,144.206,64.0
2021-11-28 21:31:24,129.527,115.61695884,1.0
2021-11-28 21:31:25,129.527,115.59552209,0.0
2021-11-28 21:31:25,129.527,108.70346249,667.0
2021-11-28 21:42:32,130.22,0.5,380.0
2021-11-28 21:48:52,130.509,10.0,623.0
2021-11-28 21:59:15,131.07,9.16821223,177.0
2021-11-28 22:02:12,131.41,3.71751304,0.0
2021-11-28 22:02:12,131.469,1.33068696,107.0
2021-11-28 22:03:59,131.831,93.203,0.0
2021-11-28 22:03:59,131.857,18.97268403,0.0
2021-11-28 22:03:59,131.929,32.8,52.0
2021-11-28 22:04:51,132.458,18.90091066,0.0
2021-11-28 22:04:51,132.458,112.17568402,0.0
2021-11-28 22:04:51,132.734,9.65050758,0.0
2021-11-28 22:04:51,132.735,34.91467129,0.0
2021-11-28 22:04:51,133.079,9.65050758,0.0
2021-11-28 22:04:51,133.08,7.51427713,30.000000000000004
2021-11-28 22:05:21,134.037,32.79999999,359.0
2021-11-28 22:11:20,133.422,0.36933,34.0
2021-11-28 22:11:54,133.535,0.10656,36.0
2021-11-28 22:12:30,133.777,0.08005,49.0
2021-11-28 22:13:19,133.676,0.71048,11.0
2021-11-28 22:13:30,133.59,0.18076,45.0
2021-11-28 22:14:15,133.622,0.0453,66.0
2021-11-28 22:15:21,133.67,0.01143,27.0
2021-11-28 22:15:48,134.039,0.01033,118.00000000000001
2021-11-28 22:17:46,133.351,3.74290719,152.0
2021-11-28 22:20:18,134.532,126.68899999,100.0
2021-11-28 22:21:58,133.735,10.0,254.00000000000003
2021-11-28 22:26:12,133.049,18.77799937,0.0
2021-11-28 22:26:12,133.036,32.8,0.0
2021-11-28 22:26:12,133.007,22.47303063,52.0
2021-11-28 22:27:04,133.403,2.91399294,740.0
2021-11-28 22:39:24,133.493,10.0,864.0
2021-11-28 22:53:48,132.0,7.57575757,715.0
2021-11-28 23:05:43,132.839,3.57465,245.00000000000003
2021-11-28 23:09:48,133.196,0.25206,149.0
2021-11-28 23:12:17,133.0,75.0,30.000000000000004
2021-11-28 23:12:47,132.912,0.74457,391.0
2021-11-28 23:19:18,133.214,2.0,1091.0
2021-11-28 23:37:29,133.312,3.0,244.00000000000003
2021-11-28 23:41:33,133.038,112.93107614,1650.0
2021-11-29 00:09:03,133.117,1.48023,714.0
2021-11-29 00:20:57,133.18,7.35387173,861.0
2021-11-29 00:35:18,134.98,61.93506905,142.0
2021-11-29 00:37:40,134.403,6.80778724,404.0
2021-11-29 00:44:24,133.785,10.0,221.0
2021-11-29 00:48:05,133.72,5.72290032,0.0
2021-11-29 00:48:05,133.714,4.27709968,98.0
2021-11-29 00:49:43,133.64,112.40848642,0.0
2021-11-29 00:49:43,133.576,86.225,29.000000000000004
2021-11-29 00:50:12,133.675,18.71437656,0.0
2021-11-29 00:50:12,133.689,113.51899999,172.0
2021-11-29 00:53:04,134.166,4.31198626,187.0
2021-11-29 00:56:11,134.32,1.54415,709.0
2021-11-29 01:08:00,135.537,3.85838853,0.0
2021-11-29 01:08:00,135.352,32.8,223.0
2021-11-29 01:11:43,135.571,3.85838853,129.0
2021-11-29 01:13:52,134.947,4.42142682,4.0
2021-11-29 01:13:56,135.074,4.18141121,162.0
2021-11-29 01:16:38,134.872,90.797,692.0
2021-11-29 01:28:10,136.169,110.06889095,45.0
2021-11-29 01:28:55,136.154,0.20656,168.0
2021-11-29 01:31:43,135.7,18.43829097,0.0
2021-11-29 01:31:43,135.703,148.04,0.0
2021-11-29 01:31:43,135.748,11.22033286,0.0
2021-11-29 01:31:43,135.753,36.87685954,0.0
2021-11-29 01:31:43,135.829,2.242,0.0
2021-11-29 01:31:43,135.887,2.392,10.0
2021-11-29 01:31:53,136.517,109.72759439,1.0
2021-11-29 01:31:54,136.517,56.75069659,195.0
2021-11-29 01:35:09,136.969,194.16315727,0.0
2021-11-29 01:35:09,137.009,18.25894552,0.0
2021-11-29 01:35:09,137.029,36.53111681,0.0
2021-11-29 01:35:09,137.171,54.80453648,0.0
2021-11-29 01:35:09,137.175,32.8,0.0
2021-11-29 01:35:09,137.23,9.65179246,0.0
2021-11-29 01:35:09,137.231,0.76608561,0.0
2021-11-29 01:35:09,137.009,18.25894552,0.0
2021-11-29 01:35:09,137.103,36.52090426,0.0
2021-11-29 01:35:09,137.231,33.1040646,0.0
2021-11-29 01:35:09,137.231,48.42486443,29.000000000000004
2021-11-29 01:35:38,137.582,100.75,0.0
2021-11-29 01:35:38,137.582,108.93236314,0.0
2021-11-29 01:35:38,137.582,108.92110896,1.0
2021-11-29 01:35:39,137.582,28.37216205,95.0
2021-11-29 01:37:14,137.27,18.2303071,0.0
2021-11-29 01:37:14,137.296,25.23929577,50.0
2021-11-29 01:38:04,137.474,3.19422,116.00000000000001
2021-11-29 01:40:00,136.994,18.262224,0.0
2021-11-29 01:40:00,137.066,36.52444799,0.0
2021-11-29 01:40:00,137.069,11.27246214,234.00000000000003
2021-11-29 01:43:54,137.029,54.78667199,471.00000000000006
2021-11-29 01:51:45,136.847,18.27870231,295.0
2021-11-29 01:56:40,136.744,3.73531137,2225.0
2021-11-29 02:33:45,136.449,1.66297,519.0
2021-11-29 02:42:24,136.373,1.0,280.0
2021-11-29 02:47:04,136.081,7.0,2206.0
2021-11-29 03:23:50,135.756,5.0,2423.0
2021-11-29 04:04:13,136.388,18.34157548,2488.0
2021-11-29 04:45:41,136.456,0.29754,2426.0
2021-11-29 05:26:07,135.492,4.776919,0.0
2021-11-29 05:26:07,135.419,16.749371,460.00000000000006
2021-11-29 05:33:47,135.222,2.0,1591.0
2021-11-29 06:00:18,135.021,16.7261011,598.0
2021-11-29 06:10:16,135.221,0.18215,181.0
2021-11-29 06:13:17,135.284,0.36413,259.0
2021-11-29 06:17:36,135.212,8.74379,2185.0
2021-11-29 06:54:01,135.574,18.42860885,0.0
2021-11-29 06:54:01,135.566,6.39973804,0.0
2021-11-29 06:54:01,135.55,10.02491297,0.0
2021-11-29 06:54:01,135.545,0.14674014,801.0
2021-11-29 07:07:22,136.203,2.407,1228.0
2021-11-29 07:27:50,136.283,0.14893,93.0
2021-11-29 07:29:23,136.339,0.71677,2384.0
2021-11-29 08:09:07,135.686,1.31264,1069.0
2021-11-29 08:26:56,135.194,0.3,99.0
2021-11-29 08:28:35,135.151,18.51106198,0.0
2021-11-29 08:28:35,135.166,1.89793802,89.0
2021-11-29 08:30:04,135.006,4.38032383,2112.0
2021-11-29 09:05:16,135.022,0.30092,192.0
2021-11-29 09:08:28,134.773,6.1716095,0.0
2021-11-29 09:08:28,134.712,143.924,0.0
2021-11-29 09:08:28,134.702,18.54076825,0.0
2021-11-29 09:08:28,134.647,37.08685804,0.0
2021-11-29 09:08:28,134.636,2.321,894.0
2021-11-29 09:23:22,134.729,4.94365014,1165.0
2021-11-29 09:42:47,133.366,7.09234007,0.0
2021-11-29 09:42:47,133.168,3.8795478,193.0
2021-11-29 09:46:00,133.139,0.06862,1802.0
2021-11-29 10:16:02,134.072,2.31199999,0.0
2021-11-29 10:16:02,134.072,16.35301496,0.0
2021-11-29 10:16:02,134.149,37.33002989,302.0
2021-11-29 10:21:04,134.662,53.68304485,247.00000000000003
2021-11-29 10:25:11,134.529,6.7295263,0.0
2021-11-29 10:25:11,134.458,3.2704737,67.0
2021-11-29 10:26:18,134.431,10.0,68.0
2021-11-29 10:27:26,134.863,10.0,64.0
2021-11-29 10:28:30,134.815,10.0,68.0
2021-11-29 10:29:38,134.882,10.0,23.0
2021-11-29 10:30:01,135.06,6.30957,46.0
2021-11-29 10:30:47,134.991,10.0,68.0
2021-11-29 10:31:55,134.578,5.65495894,0.0
2021-11-29 10:31:55,134.577,4.34504106,69.0
2021-11-29 10:33:04,134.498,10.0,68.0
2021-11-29 10:34:12,134.795,10.0,67.0
2021-11-29 10:35:19,134.855,10.0,67.0
2021-11-29 10:36:26,134.835,10.0,64.0
2021-11-29 10:37:30,134.84,10.0,63.00000000000001
2021-11-29 10:38:33,134.764,4.53592631,0.0
2021-11-29 10:38:33,134.712,5.46407369,69.0
2021-11-29 10:39:42,134.611,10.0,64.0
2021-11-29 10:40:46,134.582,6.53236442,0.0
2021-11-29 10:40:46,134.536,3.46763558,69.0
2021-11-29 10:41:55,134.563,10.0,52.0
2021-11-29 10:42:47,134.722,18.56674549,0.0
2021-11-29 10:42:47,134.722,2.19297451,12.0
2021-11-29 10:42:59,134.498,10.0,63.00000000000001
2021-11-29 10:44:02,134.462,10.0,68.0
2021-11-29 10:45:10,134.578,5.26661789,0.0
2021-11-29 10:45:10,134.507,4.73338211,68.0
2021-11-29 10:46:18,134.501,10.0,69.0
2021-11-29 10:47:27,134.47,7.40554756,0.0
2021-11-29 10:47:27,134.453,2.59445244,67.0
2021-11-29 10:48:34,134.483,10.0,67.0
2021-11-29 10:49:41,134.545,4.73144873,0.0
2021-11-29 10:49:41,134.52,5.26855127,64.0
2021-11-29 10:50:45,134.545,10.0,68.0
2021-11-29 10:51:53,134.623,10.0,68.0
2021-11-29 10:53:01,134.682,10.0,62.00000000000001
2021-11-29 10:54:03,134.821,10.0,34.0
2021-11-29 10:54:37,134.855,7.0,34.0
2021-11-29 10:55:11,134.654,10.0,68.0
2021-11-29 10:56:19,134.561,10.0,68.0
2021-11-29 10:57:27,134.562,6.35066127,0.0
2021-11-29 10:57:27,134.539,3.64933873,39.0
2021-11-29 10:58:06,134.672,7.5,29.000000000000004
2021-11-29 10:58:35,134.54,4.89072287,0.0
2021-11-29 10:58:35,134.539,5.10927713,68.0
2021-11-29 10:59:43,134.624,10.0,68.0
2021-11-29 11:00:51,134.812,10.0,68.0
2021-11-29 11:01:59,134.873,10.0,68.0
2021-11-29 11:03:07,134.871,10.0,68.0
2021-11-29 11:04:15,134.872,10.0,67.0
2021-11-29 11:05:22,134.871,4.58616738,0.0
2021-11-29 11:05:22,134.844,5.41383262,37.0
2021-11-29 11:05:59,134.845,0.32582,31.000000000000004
2021-11-29 11:06:30,134.845,5.76346636,0.0
2021-11-29 11:06:30,134.832,4.23653364,34.0
2021-11-29 11:07:04,134.846,0.08145,33.0
2021-11-29 11:07:37,134.846,5.25974845,0.0
2021-11-29 11:07:37,134.841,4.74025155,1286.0
2021-11-29 11:29:03,134.773,1.09705,849.0
2021-11-29 11:43:12,134.535,0.1,1282.0
2021-11-29 12:04:34,134.163,1.0,174.0
2021-11-29 12:07:28,134.123,1.7767,1545.0
2021-11-29 12:33:13,134.064,3.97810578,0.0
2021-11-29 12:33:13,134.021,18.64074513,0.0
2021-11-29 12:33:13,134.016,0.88667922,1095.0
2021-11-29 12:51:28,134.382,2.0,747.0
2021-11-29 13:03:55,134.467,6.63856052,299.0
2021-11-29 13:08:54,134.3,4.3079112,0.0
2021-11-29 13:08:54,134.298,5.6920888,5225.0
2021-11-29 14:35:59,134.562,4.10018411,0.0
2021-11-29 14:35:59,134.555,18.56830788,0.0
2021-11-29 14:35:59,134.456,14.48150801,0.0
2021-11-29 14:35:59,134.456,81.33449199,0.0
2021-11-29 14:35:59,134.407,30.43285048,272.0
2021-11-29 14:40:31,134.532,109.85113,273.0
2021-11-29 14:45:04,134.253,18.63264297,7.0
2021-11-29 14:45:11,134.3,11.36735703,28.0
2021-11-29 14:45:39,134.141,11.0,1412.0
2021-11-29 15:09:11,132.997,1.23124,16.0
2021-11-29 15:09:27,133.227,0.00739,36.0
2021-11-29 15:10:03,133.004,4.0,1647.0
2021-11-29 15:37:30,133.218,10.40490982,0.0
2021-11-29 15:37:30,133.223,18.77589437,399.0
2021-11-29 15:44:09,133.463,10.40490982,1243.0
2021-11-29 16:04:52,133.969,0.41608,1586.0
2021-11-29 16:31:18,133.759,2.0,174.0
2021-11-29 16:34:12,133.881,0.71048,551.0
2021-11-29 16:43:23,134.243,18.63265416,0.0
2021-11-29 16:43:23,134.288,37.27130311,0.0
2021-11-29 16:43:23,134.363,7.04508139,0.0
2021-11-29 16:43:23,134.363,122.5309186,156.0
2021-11-29 16:45:59,134.715,0.79197,47.0
2021-11-29 16:46:46,135.204,99.693,457.00000000000006
2021-11-29 16:54:23,135.282,0.88104,354.0
2021-11-29 17:00:17,135.324,2.0,181.0
2021-11-29 17:03:18,135.068,0.07515,487.00000000000006
2021-11-29 17:11:25,135.528,18.45635049,207.0
2021-11-29 17:14:52,135.69,0.09411,957.0000000000001
2021-11-29 17:30:49,135.864,3.05975,71.0
2021-11-29 17:32:00,135.927,11.58434,552.0
2021-11-29 17:41:12,135.847,106.848,734.0
2021-11-29 17:53:26,135.145,18.51013487,0.0
2021-11-29 17:53:26,135.182,196.48686169,0.0
2021-11-29 17:53:26,135.187,102.028,0.0
2021-11-29 17:53:26,135.198,29.95063759,364.0
2021-11-29 17:59:30,135.17,38.69,0.0
2021-11-29 17:59:30,135.17,110.75641862,0.0
2021-11-29 17:59:30,135.17,110.77141128,1.0
2021-11-29 17:59:31,135.17,86.75780425,901.0
2021-11-29 18:14:32,135.11,2.0,39.0
2021-11-29 18:15:11,135.13,121.421,262.0
2021-11-29 18:19:33,135.281,7.7,121.00000000000001
2021-11-29 18:21:34,135.318,18.48448042,0.0
2021-11-29 18:21:34,135.319,83.44592958,701.0
2021-11-29 18:33:15,135.351,2.0,371.0
2021-11-29 18:39:26,135.351,18.47980241,0.0
2021-11-29 18:39:26,135.356,3.018,0.0
2021-11-29 18:39:26,135.357,15.50219759,3973.0000000000005
2021-11-29 19:45:39,133.739,0.14733,2658.0
2021-11-29 20:29:57,133.793,2.0,39.0
2021-11-29 20:30:36,133.874,1.83983,959.0000000000001
2021-11-29 20:46:35,134.131,18.64920136,0.0
2021-11-29 20:46:35,134.15,79.35079864,993.0000000000001
2021-11-29 21:03:08,133.929,18.67669432,0.0
